"Data","Risk_free"
2001-01-04,0.000578519999999476
2001-01-05,0.000578859999999988
2001-01-08,0.000578520000000177
2001-01-09,0.00057851999999976
2001-01-10,0.000576460000000647
2001-01-11,0.00057577000000015
2001-01-12,0.000575080000000017
2001-01-15,0.000574740000000078
2001-01-16,0.000575079999999265
2001-01-17,0.000564419999999889
2001-01-18,0.000561660000000626
2001-01-19,0.000561659999999814
2001-01-22,0.000560969999999615
2001-01-23,0.00055994000000063
2001-01-24,0.000560629999999994
2001-01-26,0.00112019353174236
2001-01-29,0.000557869999999898
2001-01-30,0.000557529999999816
2001-01-31,0.000556150000000344
2001-02-01,0.000555800000000193
2001-02-02,0.000555460000000402
2001-02-05,0.000556149999999821
2001-02-06,0.000556489999999854
2001-02-07,0.000557529999999474
2001-02-08,0.000558220000000563
2001-02-09,0.00055891000000028
2001-02-12,0.000558220000000088
2001-02-13,0.000557530000000095
2001-02-14,0.000554419999999623
2001-02-15,0.000560629999999959
2001-02-16,0.000560630000000289
2001-02-19,0.000559600000000152
2001-02-20,0.000559940000000245
2001-02-21,0.000559939999999985
2001-02-22,0.000559939999999629
2001-02-23,0.000559600000000059
2001-02-28,0.000558909999999945
2001-03-01,0.00055787000000058
2001-03-02,0.000557869999999768
2001-03-05,0.000557870000000099
2001-03-06,0.000557529999999962
2001-03-07,0.000557180000000174
2001-03-08,0.000557179999999928
2001-03-09,0.000556489999999337
2001-03-12,0.000556489999999848
2001-03-13,0.000556839999999842
2001-03-14,0.000556840000000409
2001-03-15,0.000556839999999747
2001-03-16,0.00055891000000052
2001-03-19,0.000559599999999712
2001-03-20,0.000560970000000079
2001-03-21,0.000560970000000116
2001-03-22,0.000579550000000192
2001-03-23,0.00057989000000012
2001-03-26,0.000579550000000011
2001-03-27,0.000579549999999896
2001-03-28,0.000579200000000099
2001-03-29,0.000579199999999379
2001-03-30,0.000579550000000647
2001-04-02,0.000579549999999754
2001-04-03,0.000579889999999915
2001-04-04,0.000579549999999865
2001-04-05,0.000579200000000064
2001-04-06,0.000579550000000051
2001-04-09,0.000579200000000212
2001-04-10,0.000580230000000069
2001-04-11,0.000579890000000157
2001-04-12,0.000579889999999932
2001-04-16,0.000580579999999671
2001-04-17,0.000580580000000423
2001-04-18,0.000582980000000328
2001-04-19,0.000597009999999446
2001-04-20,0.000597010000000122
2001-04-23,0.000597010000000156
2001-04-24,0.000597009999999195
2001-04-25,0.000597010000000074
2001-04-26,0.00059701000000011
2001-04-27,0.000597689999999999
2001-04-30,0.000597009999999605
2001-05-02,0.000596670000000064
2001-05-03,0.000596319999999923
2001-05-04,0.000597010000000335
2001-05-07,0.000597009999999876
2001-05-08,0.000597350000000128
2001-05-09,0.000597689999999968
2001-05-10,0.00059769000000028
2001-05-11,0.000597689999999413
2001-05-14,0.000597350000000451
2001-05-15,0.000597689999999991
2001-05-16,0.000597349999999912
2001-05-17,0.000597689999999641
2001-05-18,0.000597690000000274
2001-05-21,0.000597350000000434
2001-05-22,0.000597689999999257
2001-05-23,0.000609970000000435
2001-05-24,0.000613710000000291
2001-05-25,0.000614729999999108
2001-05-28,0.000615070000000234
2001-05-29,0.000615410000000485
2001-05-30,0.000615409999999888
2001-05-31,0.000615070000000304
2001-06-01,0.000615409999999362
2001-06-04,0.000615070000000355
2001-06-05,0.000614729999999626
2001-06-06,0.000614050000000406
2001-06-07,0.00061336999999989
2001-06-08,0.000612009999999794
2001-06-11,0.000610990000000295
2001-06-12,0.000611669999999526
2001-06-13,0.000610989999999938
2001-06-15,0.000612009999999764
2001-06-18,0.000614730000000684
2001-06-19,0.000615749999999418
2001-06-20,0.000630679999999762
2001-06-21,0.000665760000000399
2001-06-22,0.000666090000000017
2001-06-25,0.000666089999999954
2001-06-26,0.000665760000000227
2001-06-27,0.000666429999999843
2001-06-28,0.000666430000000362
2001-06-29,0.000666429999999795
2001-07-02,0.000666769999999898
2001-07-03,0.000667100000000032
2001-07-04,0.000667100000000443
2001-07-05,0.000667100000000261
2001-07-06,0.000667769999999919
2001-07-10,0.00133599592333836
2001-07-11,0.000671459999999961
2001-07-12,0.000673139999999858
2001-07-13,0.000671800000000318
2001-07-16,0.000670459999999458
2001-07-17,0.000669450000000439
2001-07-18,0.000680509999999485
2001-07-19,0.000688859999999966
2001-07-20,0.000689530000000071
2001-07-23,0.000688529999999945
2001-07-24,0.000688859999999868
2001-07-25,0.00068886000000022
2001-07-26,0.0006878599999998
2001-07-27,0.000689189999999834
2001-07-30,0.000689189999999746
2001-07-31,0.000689190000000387
2001-08-01,0.000689529999999786
2001-08-02,0.00068918999999988
2001-08-03,0.000689530000000352
2001-08-06,0.000689859999999922
2001-08-07,0.000690530000000015
2001-08-08,0.000690529999999831
2001-08-09,0.000690529999999998
2001-08-10,0.000690199999999566
2001-08-13,0.000690860000000101
2001-08-14,0.000690860000000074
2001-08-15,0.000690860000000093
2001-08-16,0.00069119999999995
2001-08-17,0.000691530000000093
2001-08-20,0.000691529999999721
2001-08-21,0.000691860000000638
2001-08-22,0.000692529999999835
2001-08-23,0.000691529999999916
2001-08-24,0.00069186000000015
2001-08-27,0.000691530000000099
2001-08-28,0.000691199999999734
2001-08-29,0.000690530000000547
2001-08-30,0.000691199999999545
2001-08-31,0.000691860000000472
2001-09-03,0.000691860000000086
2001-09-04,0.000691199999999601
2001-09-05,0.000691199999999557
2001-09-06,0.000691199999999943
2001-09-10,0.00069186000000032
2001-09-11,0.000691530000000255
2001-09-12,0.000691530000000509
2001-09-13,0.000691199999999621
2001-09-14,0.000691860000000267
2001-09-17,0.000691860000000236
2001-09-18,0.000691859999999501
2001-09-19,0.000691530000000383
2001-09-20,0.000691530000000254
2001-09-21,0.000692199999999871
2001-09-24,0.000691860000000322
2001-09-25,0.000692529999999754
2001-09-26,0.000693200000000148
2001-09-27,0.000693530000000086
2001-09-28,0.000693529999999714
2001-10-01,0.000693860000000196
2001-10-02,0.000694199999999352
2001-10-03,0.000694200000000685
2001-10-04,0.000693529999999963
2001-10-05,0.000693199999999339
2001-10-08,0.00069286000000006
2001-10-09,0.000692530000000516
2001-10-10,0.000691860000000088
2001-10-11,0.000691859999999812
2001-10-15,0.000691860000000431
2001-10-16,0.00069152999999987
2001-10-17,0.000691199999999561
2001-10-18,0.000691860000000195
2001-10-19,0.000691530000000181
2001-10-22,0.000691530000000092
2001-10-23,0.000691860000000186
2001-10-24,0.000691859999999932
2001-10-25,0.00069153000000017
2001-10-26,0.000691200000000023
2001-10-29,0.000691859999999746
2001-10-30,0.000691530000000655
2001-10-31,0.000691530000000075
2001-11-01,0.000691530000000092
2001-11-05,0.000691859999999977
2001-11-06,0.0006918600000002
2001-11-07,0.000692199999999688
2001-11-08,0.000691860000000014
2001-11-09,0.000692200000000115
2001-11-12,0.000692200000000324
2001-11-13,0.00069185999999963
2001-11-14,0.000692200000000692
2001-11-16,0.000692199999999371
2001-11-19,0.000692200000000447
2001-11-20,0.000692199999999879
2001-11-21,0.000691530000000397
2001-11-22,0.000692199999999626
2001-11-23,0.000692200000000145
2001-11-26,0.000692199999999795
2001-11-27,0.0006922
2001-11-28,0.000692199999999728
2001-11-29,0.000692200000000739
2001-11-30,0.0006925299999997
2001-12-03,0.000692530000000246
2001-12-04,0.000692529999999606
2001-12-05,0.000693200000000247
2001-12-06,0.000692860000000047
2001-12-07,0.000692859999999917
2001-12-10,0.000692530000000354
2001-12-11,0.000692860000000162
2001-12-12,0.000692529999999391
2001-12-13,0.000691860000000176
2001-12-14,0.000691860000000079
2001-12-17,0.000692200000000255
2001-12-18,0.000692200000000467
2001-12-19,0.000692199999999407
2001-12-20,0.000692200000000505
2001-12-21,0.000692529999999613
2001-12-26,0.00138453890527098
2001-12-27,0.000691199999999974
2001-12-28,0.000691200000000142
2002-01-02,0.00138287775743968
2002-01-03,0.000691199999999751
2002-01-04,0.000691530000000293
2002-01-07,0.000691529999999926
2002-01-08,0.000691199999999767
2002-01-09,0.000691530000000574
2002-01-10,0.000691529999999631
2002-01-11,0.000691199999999878
2002-01-14,0.000691199999999709
2002-01-15,0.000691200000000331
2002-01-16,0.000691199999999605
2002-01-17,0.00069119999999973
2002-01-18,0.000691200000000337
2002-01-21,0.000691530000000329
2002-01-22,0.000691199999999848
2002-01-23,0.000690859999999543
2002-01-24,0.000691200000000187
2002-01-28,0.00138287775743923
2002-01-29,0.000691200000000016
2002-01-30,0.000691199999999928
2002-01-31,0.000691530000000162
2002-02-01,0.000691860000000342
2002-02-04,0.000691859999999883
2002-02-05,0.000691860000000295
2002-02-06,0.00069186000000005
2002-02-07,0.000691859999999686
2002-02-08,0.000691860000000056
2002-02-13,0.00069186000000027
2002-02-14,0.000691860000000546
2002-02-15,0.000691859999999839
2002-02-18,0.000691860000000267
2002-02-19,0.000691529999999987
2002-02-20,0.000691200000000079
2002-02-21,0.000683179999999891
2002-02-22,0.000683179999999722
2002-02-25,0.000683519999999956
2002-02-26,0.000683180000000354
2002-02-27,0.000683849999999906
2002-02-28,0.000683519999999601
2002-03-01,0.000683520000000035
2002-03-04,0.000683520000000308
2002-03-05,0.000683519999999867
2002-03-06,0.000683520000000046
2002-03-07,0.000683519999999366
2002-03-08,0.00068351999999996
2002-03-11,0.000683520000000206
2002-03-12,0.000683519999999592
2002-03-13,0.000683520000000266
2002-03-14,0.000683520000000167
2002-03-15,0.000683519999999427
2002-03-18,0.000683520000000057
2002-03-19,0.000683519999999708
2002-03-20,0.000672470000000523
2002-03-21,0.000675149999999488
2002-03-22,0.000675149999999913
2002-03-25,0.000675480000000423
2002-03-26,0.000675820000000236
2002-03-27,0.000675819999999608
2002-03-28,0.000675480000000005
2002-04-01,0.00067448000000045
2002-04-02,0.000672469999999614
2002-04-03,0.000671130000000229
2002-04-04,0.000670790000000236
2002-04-05,0.000670459999999772
2002-04-08,0.000670119999999739
2002-04-09,0.000670120000000644
2002-04-10,0.000670120000000096
2002-04-11,0.000670119999999857
2002-04-12,0.000670120000000006
2002-04-15,0.000670120000000645
2002-04-16,0.000670120000000046
2002-04-17,0.000668440000000029
2002-04-18,0.000669789999999478
2002-04-19,0.000670120000000451
2002-04-22,0.000668780000000326
2002-04-23,0.000668440000000009
2002-04-24,0.000668109999999797
2002-04-25,0.000668109999999898
2002-04-26,0.000667100000000549
2002-04-29,0.000665419999999808
2002-04-30,0.00066105999999979
2002-05-02,0.000666090000000001
2002-05-03,0.000665420000000557
2002-05-06,0.000664079999999654
2002-05-07,0.000661390000000022
2002-05-08,0.000657690000000198
2002-05-09,0.000660049999999511
2002-05-10,0.000663410000000179
2002-05-13,0.000666770000000163
2002-05-14,0.000668440000000163
2002-05-15,0.000668779999999978
2002-05-16,0.0006681099999999
2002-05-17,0.000668110000000412
2002-05-20,0.000666770000000197
2002-05-21,0.000661389999999813
2002-05-22,0.000662060000000003
2002-05-23,0.000667100000000124
2002-05-24,0.000668439999999641
2002-05-27,0.000667440000000336
2002-05-28,0.000665090000000168
2002-05-29,0.000659039999999927
2002-05-31,0.000647919999999554
2002-06-03,0.000619830000000132
2002-06-04,0.00050928000000045
2002-06-05,0.000595979999999329
2002-06-06,0.000633390000000459
2002-06-07,0.000651629999999869
2002-06-10,0.000659709999999898
2002-06-11,0.000661390000000078
2002-06-12,0.000659039999999819
2002-06-13,0.000655340000000007
2002-06-14,0.000665420000000234
2002-06-17,0.000669449999999813
2002-06-18,0.000668439999999963
2002-06-19,0.000669790000000439
2002-06-20,0.000670459999999568
2002-06-21,0.000670120000000128
2002-06-24,0.000670120000000095
2002-06-25,0.000671799999999677
2002-06-26,0.000672130000000073
2002-06-27,0.000671130000000381
2002-06-28,0.000672130000000126
2002-07-01,0.000671459999999531
2002-07-02,0.000669120000000279
2002-07-03,0.000669449999999919
2002-07-04,0.00066709999999988
2002-07-05,0.000669790000000122
2002-07-08,0.000671460000000044
2002-07-10,0.00134271041502778
2002-07-11,0.000669119999999552
2002-07-12,0.000665420000000261
2002-07-15,0.000668110000000281
2002-07-16,0.000668779999999589
2002-07-17,0.000664750000000476
2002-07-18,0.00065331999999982
2002-07-19,0.000652309999999833
2002-07-22,0.000652640000000253
2002-07-23,0.00065162999999995
2002-07-24,0.000654329999999959
2002-07-25,0.000652979999999941
2002-07-26,0.00065364999999975
2002-07-29,0.000653650000000388
2002-07-30,0.000652980000000058
2002-07-31,0.000652310000000047
2002-08-01,0.00065197000000006
2002-08-02,0.000652979999999465
2002-08-05,0.00065163000000044
2002-08-06,0.000653989999999974
2002-08-07,0.000653649999999588
2002-08-08,0.000653320000000349
2002-08-09,0.000653320000000188
2002-08-12,0.000651629999999476
2002-08-13,0.000653650000000424
2002-08-14,0.000651969999999651
2002-08-15,0.000652310000000301
2002-08-16,0.000652980000000199
2002-08-19,0.000653319999999497
2002-08-20,0.00065332000000046
2002-08-21,0.000653319999999818
2002-08-22,0.000649270000000423
2002-08-23,0.000650959999999839
2002-08-26,0.000651969999999606
2002-08-27,0.000652639999999985
2002-08-28,0.000652980000000223
2002-08-29,0.00065298000000002
2002-08-30,0.00065264000000015
2002-09-02,0.000653989999999813
2002-09-03,0.000654329999999629
2002-09-04,0.000652310000000462
2002-09-05,0.000652979999999416
2002-09-06,0.000652639999999888
2002-09-09,0.000652980000000024
2002-09-10,0.000653319999999953
2002-09-11,0.000653320000000609
